client_id,account_number,num_trades,total_volume,partner_id,bank_id,bank_name,entity_name,is_in_fraud_ring
C_001370,80B505960,1,3983.68,P_0113,14254,Italy Bank #587,Partnership #49583,False
C_001371,80B507E00,1,3642.02,P_0113,24811,Germany Bank #594,Sole Proprietorship #26723,False
C_001372,80B50ADD0,1,25302.23,P_0199,13265,Germany Bank #137,Sole Proprietorship #26658,True
C_001373,80B50E8E0,1,2991.61,P_0113,27684,Ireland Bank #358,Corporation #24818,False
C_001374,80B5112C0,1,740.25,P_0113,17649,Spain Bank #992,Corporation #50427,False
C_001375,80B51F710,1,54898.41,P_0113,225589,Netherlands Bank #117,Sole Proprietorship #53233,False
C_001376,80B51FBC0,1,3923.67,P_0113,120691,France Bank #477,Partnership #29701,False
C_001377,80B53CDB0,1,2151.37,P_0113,125164,Ireland Bank #324,Sole Proprietorship #27815,False
C_001378,80B6D5AB0,1,1723.35,P_0167,130449,First Bank of the West,Sole Proprietorship #38795,False
C_001379,80B6DD7B0,1,4929.55,P_0167,113798,Capital Bancorp,Sole Proprietorship #14939,False
C_001380,80B6DF630,1,328.59,P_0167,8771,Sappo Bank,Partnership #11560,False
C_001381,80B6E4840,1,3845.49,P_0167,6075,Savings Bank of Billings,Sole Proprietorship #6285,False
C_001382,80B6E9F90,1,2134.47,P_0167,219969,Bank of Billings,Sole Proprietorship #45645,False
C_001383,80B6EE020,1,3590.49,P_0167,15695,National Bank of Harrisburg,Sole Proprietorship #12905,False
C_001384,80B6EE780,1,4248.18,P_0167,117453,First Bank of Huron,Partnership #15765,False
C_001385,80B6EE820,1,1041.79,P_0167,19535,First Bank of Tampa,Corporation #14626,False
C_001386,80B7F0DB0,1,680.35,P_0155,313409,Golden Credit Union,Sole Proprietorship #18339,False
C_001387,80B7F3B20,1,11918.58,P_0160,124290,Savings Bank of Columbus,Sole Proprietorship #14974,True
C_001388,80B809770,1,28.65,P_0155,31417,Oasis Savings Bank,Partnership #23102,False
C_001389,80B816CB0,2,198.94,P_0155,34663,Regents Cooperative Bank,Partnership #20616,False
C_001390,80B81F350,1,4994.66,P_0129,21611,The Pine Thrift,Partnership #45429,True
C_001391,80B828DE0,1,10209.43,P_0039,14099,Willows Thrift,Sole Proprietorship #16905,True
C_001392,80B84D250,1,1586.16,P_0102,210575,Germany Bank #322,Sole Proprietorship #25053,False
C_001393,80B850170,1,1053.38,P_0102,11657,Italy Bank #73,Corporation #23717,False
C_001394,80B8557A0,1,3909.79,P_0102,230257,Italy Bank #50,Corporation #25391,False
C_001395,80B855930,1,3548.11,P_0102,27217,Germany Bank #543,Partnership #28365,False
C_001396,80B8799D0,1,1532.7,P_0102,131167,Austria Bank #1979,Partnership #25778,False
C_001397,80B87D050,1,426.27,P_0102,14233,Germany Bank #57,Corporation #23704,False
C_001398,80B87F590,1,2822.02,P_0102,1665,Savings Bank of Los Angeles,Sole Proprietorship #27065,False
C_001399,80B884600,1,788.85,P_0102,227080,Germany Bank #93,Partnership #50698,False
C_001400,80B89ED40,1,5232.46,P_0182,21611,The Pine Thrift,Corporation #6174,True
C_001401,80B8AB270,1,6523.53,P_0159,18015,First Bank of Tampa,Sole Proprietorship #45616,True
C_001402,80B8B18B0,1,17430.1,P_0002,29279,National Bank of Tuscon,Sole Proprietorship #47034,True
C_001403,80B8C96C0,1,45286.99,P_0170,15863,Germany Bank #39,Sole Proprietorship #23591,True
C_001404,80B92FEE0,1,16329.6,P_0043,24544,China Bank #225,Partnership #13513,True
C_001405,80B9F0EE0,1,7678.43,P_0092,28627,Portugal Bank #5,Sole Proprietorship #27020,True
C_001406,80BA543E0,1,784535.3,P_0034,13345,Netherlands Bank #113,Partnership #24002,True
C_001407,80BA962E0,1,104248.37,P_0044,3489,Ireland Bank #71,Partnership #27805,True
C_001408,80BAEB110,1,1291.27,P_0110,26624,France Bank #54,Corporation #23215,True
C_001409,80BBC79B0,1,13391.9,P_0062,11904,Bank of Billings,Partnership #15977,True
C_001410,80BC14260,1,17997.8,P_0045,13145,First Bank of Dallas,Partnership #52224,True
C_001411,80BC45050,1,495.22,P_0099,332366,China Bank #1053,Sole Proprietorship #30431,False
C_001412,80BC7FE90,1,506.77,P_0056,313019,Belgium Bank #4312,Corporation #23387,False
C_001413,80BCABCA0,1,10.15,P_0056,3573,Italy Bank #4683,Corporation #21692,False
C_001414,80BD5D6F0,1,10931.26,P_0043,226925,National Bank of Montpelier,Corporation #13367,True
C_001415,80BDAE580,1,15339.58,P_0146,231004,National Bank of Indianapolis,Corporation #16621,False
C_001416,80BDAF6E0,1,8004.62,P_0146,3149,Acme Federal Bank,Sole Proprietorship #15275,False
C_001417,80BDAFB20,1,785.87,P_0015,2843,Sappo Bancorp,Partnership #16097,False
C_001418,80BDB27A0,1,33910.68,P_0146,231004,National Bank of Indianapolis,Partnership #16114,False
C_001419,80BDB9CE0,1,5343.34,P_0146,215266,National Bank of Indianapolis,Corporation #17559,False
C_001420,80BDBDBD0,1,32768.92,P_0146,221891,Savings Bank of Los Angeles,Corporation #9389,False
C_001421,80BDBE350,1,304.89,P_0146,6276,National Bank of Tuscon,Sole Proprietorship #18951,False
C_001422,80BDBE750,1,12688333.44,P_0146,16136,Heath Savings Bank,Partnership #16110,False
C_001423,80BDC3290,1,48155.75,P_0146,130637,Heath Credit Union,Corporation #12819,False
C_001424,80BDC3DB0,1,26353.78,P_0146,210404,Plandor Trust Bank,Corporation #14538,False
C_001425,80BDC5350,1,35061.47,P_0146,231786,First Bank of Portland,Sole Proprietorship #9600,False
C_001426,80BDD8780,1,161.11,P_0155,315500,Acme Bancorp,Partnership #22154,False
C_001427,80BDF1060,1,2852.77,P_0125,8595,First Bank of Watertown,Sole Proprietorship #14781,False
C_001428,80BDF12E0,1,811.84,P_0125,219860,Hilltop Credit Union,Sole Proprietorship #15298,False
C_001429,80BDF1B30,1,4094.66,P_0125,23538,Bank of the West,Corporation #7278,False
C_001430,80BDF43D0,1,4498.36,P_0125,114674,Flagstone Savings Bank,Partnership #3755,False
C_001431,80BDF5360,1,4809.57,P_0125,10344,First Bank of Tampa,Partnership #16137,False
C_001432,80BDF7110,1,3523.87,P_0125,908,Plandor Savings Bank,Partnership #19270,False
C_001433,80BDF91C0,1,2728.35,P_0125,25637,Arbor Bancorp,Sole Proprietorship #9023,False
C_001434,80BDF9A30,1,1918.5,P_0125,23833,Arbor Federal Bank,Corporation #5241,False
C_001435,80BDFBFF0,1,4115.29,P_0125,116214,Heath Thrift,Partnership #6577,False
C_001436,80BE87020,1,5472.94,P_0019,214,Canada Bank #26,Partnership #36808,True
C_001437,80BE9B100,1,7469.82,P_0043,23886,UK Bank #208,Sole Proprietorship #41323,True
C_001438,80BEB87E0,1,2219.84,P_0182,231744,Mexico Bank #15,Sole Proprietorship #35956,True
C_001439,80BEF6450,1,2973.68,P_0106,119742,Russia Bank #55,Partnership #33830,True
C_001440,80BF3BF90,1,3811.99,P_0036,117698,France Bank #1181,Sole Proprietorship #53396,True
C_001441,80BF4C160,1,295.9,P_0173,28183,Slovakia Bank #547,Corporation #20994,True
C_001442,80BF6A470,1,70.44,P_0155,37447,Bank of Chicago,Sole Proprietorship #1209,False
C_001443,80BF6C070,1,1391.2,P_0120,28800,National Bank of Montpelier,Sole Proprietorship #4469,True
C_001444,80BF76730,1,11972.35,P_0199,115159,First Bank of Billings,Sole Proprietorship #2791,True
C_001445,80BF85A70,1,151.94,P_0155,313482,Regents Bank,Sole Proprietorship #10859,False
C_001446,80BF9FFC0,1,434.53,P_0155,329999,Savings Bank of Augusta,Partnership #41485,False
C_001447,80BFD9240,1,338769.92,P_0170,31596,Dawn Community Bank,Corporation #13717,True
C_001448,80BFF4510,1,2576.81,P_0093,130584,Sappo Thrift,Sole Proprietorship #15463,False
C_001449,80BFF6250,1,1688.28,P_0093,111491,Oasis Bank,Sole Proprietorship #15938,False
C_001450,80BFF79D0,1,854.7,P_0093,123773,Savings Bank of Lacrosse,Corporation #49017,False
C_001451,80BFF9180,1,3898.14,P_0093,32464,Bank of Cleveland,Sole Proprietorship #15468,False
C_001452,80BFFED40,1,1582.83,P_0093,15447,National Bank of Philadelphia,Sole Proprietorship #16710,False
C_001453,80BFFED90,1,1270.84,P_0093,14099,Willows Thrift,Partnership #16319,False
C_001454,80C0036A0,1,7.47,P_0093,11318,First Bank of Arkadelphia,Sole Proprietorship #15471,False
C_001455,80C007830,1,3744.1,P_0093,25749,Fieldstone Federal Bank,Partnership #116,False
C_001456,80C0458E0,1,10932.76,P_0183,27,Mexico Bank #8,Partnership #36548,True
C_001457,80C0B9480,1,336.98,P_0155,333104,Bank of Seattle,Corporation #14533,False
C_001458,80C0D5B50,1,15543.02,P_0036,4503,Golden Thrift,Sole Proprietorship #10613,True
C_001459,80C0F6F20,1,0.57,P_0190,217680,Acme Cooperative Bank,Partnership #16410,False
C_001460,80C136480,1,243308041.2,P_0135,115915,Flagstone Community Bank,Sole Proprietorship #48654,True
C_001461,80C1898B0,1,15113.51,P_0120,231744,Mexico Bank #15,Corporation #5012,True
C_001462,80C208360,1,5044.93,P_0057,13264,First Bank of Los Angeles,Corporation #13813,True
C_001463,80C21E690,1,3354.5,P_0173,131167,Austria Bank #1979,Partnership #39485,True
C_001464,80C23BB00,1,40.64,P_0056,37214,Spain Bank #4786,Partnership #51332,False
C_001465,80C27C850,1,8782.79,P_0086,2053,First Bank of Tampa,Sole Proprietorship #8965,True
C_001466,80C2BEE90,1,605.03,P_0155,317668,Bank of Lincoln,Partnership #17421,False
C_001467,80C2C2B10,1,373.57,P_0190,225156,First Bank of Seattle,Sole Proprietorship #17015,False
C_001468,80C2D6A60,1,15509.17,P_0133,232304,China Bank #43,Partnership #30976,False
C_001469,80C2D7530,1,24378.2,P_0133,13067,China Bank #204,Sole Proprietorship #29706,False
C_001470,80C2DCAE0,1,9572.92,P_0154,221891,Savings Bank of Los Angeles,Partnership #39781,True
C_001471,80C2E3210,1,24007.92,P_0133,9417,China Bank #23,Corporation #28998,False
C_001472,80C2E8200,1,26271.43,P_0133,120193,China Bank #33,Corporation #28930,False
C_001473,80C2E9130,1,16800.45,P_0133,21381,China Bank #30,Sole Proprietorship #29984,False
C_001474,80C2EB670,1,2630.29,P_0133,3,China Bank #14,Sole Proprietorship #30073,False
C_001475,80C2EDE10,1,22630.39,P_0133,9608,China Bank #105,Sole Proprietorship #29340,False
C_001476,80C2EE380,1,29469.04,P_0133,19477,China Bank #41,Corporation #28893,False
C_001477,80C34BF40,1,677.77,P_0155,324217,Acme Bank,Sole Proprietorship #18456,False
C_001478,80C39B650,1,18755.94,P_0088,214,Canada Bank #26,Partnership #36592,True
C_001479,80C3DED30,1,384139.36,P_0168,39853,Japan Bank #102,Partnership #32457,False
C_001480,80C434570,1,139582.7,P_0069,10099,Japan Bank #46,Partnership #32487,False
C_001481,80C434840,1,475759.18,P_0069,9679,Japan Bank #8,Corporation #30358,False
C_001482,80C44D580,1,373942.75,P_0069,11838,Japan Bank #235,Partnership #32492,False
C_001483,80C44D6C0,1,404231.85,P_0069,10605,Japan Bank #49,Corporation #30361,False
C_001484,80C44D850,1,41336.57,P_0069,10813,Japan Bank #55,Corporation #30314,False
C_001485,80C44E0C0,1,314060.32,P_0069,19925,Japan Bank #36,Corporation #29578,False
C_001486,80C460E10,1,31938.58,P_0168,39923,Japan Bank #112,Partnership #32457,False
C_001487,80C465EC0,1,258632.93,P_0069,11808,Japan Bank #58,Corporation #30208,False
C_001488,80C46DE50,1,18515.37,P_0062,210185,Japan Bank #40,Partnership #31646,True
C_001489,80C46E4A0,1,482142.3,P_0069,212204,Japan Bank #67,Partnership #32327,False
C_001490,80C46EB30,1,283119.94,P_0069,10813,Japan Bank #55,Partnership #32463,False
C_001491,80C4762C0,1,499487.94,P_0069,10057,Japan Bank #13,Corporation #30299,False
C_001492,80C4A0B70,1,53695.03,P_0168,326642,Japan Bank #845,Partnership #41240,False
C_001493,80C4CCF20,1,7592.63,P_0183,12129,Japan Bank #148,Partnership #42147,True
C_001494,80C51C390,1,17090.97,P_0077,11813,Savings Bank of Fairfield,Partnership #40869,True
C_001495,80C527330,1,1119152.57,P_0034,17649,Spain Bank #992,Sole Proprietorship #23756,True
C_001496,80C54A950,1,218720.89,P_0135,15055,Germany Bank #92,Sole Proprietorship #55147,True
C_001497,80C64E3A0,1,6202.17,P_0072,28,Australia Bank #0,Corporation #34546,True
C_001498,80C6F48A0,1,17795.81,P_0154,8771,Sappo Bank,Partnership #45448,True
C_001499,80C702290,1,1300.91,P_0066,222363,Sappo Bancorp,Corporation #13956,True
C_001500,80C7075C0,1,19169.54,P_0019,229089,Savings Bank of Lincoln,Partnership #1332,True
C_001501,80C73E400,1,9016.37,P_0110,33872,Germany Bank #662,Corporation #34349,True
C_001502,80C7A4440,1,3646.91,P_0074,14277,Belgium Bank #677,Corporation #41203,True
C_001503,80C7D0E10,1,178167.6,P_0034,1244,Bank of Arkadelphia,Partnership #40740,True
C_001504,80C7F3EF0,1,5223.87,P_0106,33739,Acme Trust Bank,Partnership #44561,True
C_001505,80C7F7E40,1,1235.37,P_0155,314088,Hearthstone Bancorp,Sole Proprietorship #11394,False
C_001506,80C815B70,1,11932.17,P_0083,12803,National Bank of Milford,Partnership #12808,True
C_001507,80C8A8AA0,1,4698.01,P_0074,21831,Germany Bank #179,Partnership #23855,True
C_001508,80C8ACAD0,1,571.2,P_0056,325388,Belgium Bank #4102,Sole Proprietorship #48792,False
C_001509,80C8BC8F0,1,19707.31,P_0161,11852,Netherlands Bank #4,Sole Proprietorship #27255,True
C_001510,80C8DD220,1,364.94,P_0056,321168,Belgium Bank #4651,Sole Proprietorship #43710,False
C_001511,80C905A50,1,216375.47,P_0034,2952,Sunrise Credit Union,Corporation #48654,True
C_001512,80C95D120,1,512183.03,P_0135,2845,Sea Bank,Corporation #15193,True
C_001513,80CA21140,1,6603.64,P_0145,133471,Mexico Bank #42,Partnership #10894,True
C_001514,80CA3E3D0,1,90291.47,P_0081,134091,Mexico Bank #37,Partnership #36514,False
C_001515,80CA42A50,1,47765.37,P_0081,133471,Mexico Bank #42,Partnership #36544,False
C_001516,80CA73F10,1,57376.67,P_0081,133590,Mexico Bank #43,Partnership #36544,False
C_001517,80CA79980,1,46922.65,P_0081,234331,Mexico Bank #33,Partnership #36808,False
C_001518,80CA7B170,1,24668.84,P_0081,32814,Sunrise Federal Bank,Partnership #36544,False
C_001519,80CA7BE90,1,25820.47,P_0081,213,Mexico Bank #0,Partnership #36544,False
C_001520,80CA81EB0,1,78019.59,P_0081,133471,Mexico Bank #42,Partnership #36808,False
C_001521,80CA84380,1,55842.29,P_0081,134263,Mexico Bank #38,Partnership #54158,False
C_001522,80CAE3930,1,4389.01,P_0145,18196,China Bank #29,Corporation #28654,True
C_001523,80CB4E960,1,7361.11,P_0092,22155,UK Bank #40,Corporation #47696,True
C_001524,80CD01840,1,17663.44,P_0159,127760,Brook Community Bank,Sole Proprietorship #3029,True
C_001525,80CD76230,1,2548.73,P_0138,134091,Mexico Bank #37,Partnership #16532,True
C_001526,80CD829F0,1,9171.93,P_0063,116214,Heath Thrift,Partnership #17031,True
C_001527,80CDAB750,2,6263.84,P_0066,234331,Mexico Bank #33,Partnership #36544,True
C_001528,80CE3BE30,1,1113.02,P_0002,134920,Brazil Bank #11,Corporation #34629,True
C_001529,80CE474D0,1,12571.8,P_0106,110,Brazil Bank #7,Partnership #36818,True
C_001530,80CE74A30,1,2605.76,P_0138,27217,Germany Bank #543,Corporation #1037,True
C_001531,80CE75620,1,7221.7,P_0183,12461,France Bank #192,Partnership #28205,True
C_001532,80CE80760,1,9221.77,P_0080,10,National Bank of Laramie,Partnership #36817,False
C_001533,80CE8FDA0,1,17904.38,P_0134,10,National Bank of Laramie,Corporation #18817,True
C_001534,80CF0E190,1,7235.06,P_0160,134939,Brazil Bank #8,Corporation #4198,True
C_001535,80CF647B0,1,21666.05,P_0080,135155,Brazil Bank #19,Sole Proprietorship #36484,False
C_001536,80CF66960,1,17461.78,P_0080,211,UK Bank #29,Corporation #18817,False
C_001537,80CF669B0,1,15701.38,P_0080,134976,Brazil Bank #9,Corporation #18817,False
C_001538,80CF73810,1,22773.41,P_0080,211,UK Bank #29,Corporation #49932,False
C_001539,80CFB97A0,1,3088.27,P_0080,115,Brazil Bank #6,Corporation #18817,False
C_001540,80CFBABF0,1,16961.85,P_0080,135034,Brazil Bank #24,Corporation #34629,False
C_001541,80CFBD9B0,1,20577.16,P_0080,10,National Bank of Laramie,Corporation #34629,False
C_001542,80CFC4C40,1,2967.63,P_0080,235551,Brazil Bank #12,Partnership #52171,False
C_001543,80CFC8040,1,25915.77,P_0080,134976,Brazil Bank #9,Corporation #18817,False
C_001544,80D051180,1,11729.11,P_0062,12381,Bank of the East,Partnership #17168,True
C_001545,80D05C950,1,554.74,P_0155,319720,First Bank of Los Angeles,Sole Proprietorship #286,False
C_001546,80D083750,1,342.12,P_0056,315651,Spain Bank #4718,Partnership #26150,False
C_001547,80D0DE010,1,785.23,P_0186,227720,National Bank of Providence,Corporation #14399,False
C_001548,80D0DF9D0,1,2665.8,P_0186,17400,National Bank of Springfield,Partnership #15287,False
C_001549,80D0E0B10,1,4693.54,P_0186,222363,Sappo Bancorp,Sole Proprietorship #15682,False
C_001550,80D0ECE10,1,85.89,P_0186,12979,Savings Bank of Albany,Sole Proprietorship #11443,False
C_001551,80D0F38A0,1,4590.02,P_0186,22736,Plandor Savings Bank,Sole Proprietorship #14958,False
C_001552,80D0F4E10,1,3719.47,P_0186,130449,First Bank of the West,Partnership #998,False
C_001553,80D0F6200,1,2317.53,P_0186,132499,Savings Bank of Montpelier,Sole Proprietorship #4226,False
C_001554,80D0F6FE0,1,2374.15,P_0186,1047,Flagstone Federal Bank,Partnership #17253,False
C_001555,80D229080,1,135.15,P_0155,33340,Bank of Augusta,Partnership #44201,False
C_001556,80D233DB0,1,10561.05,P_0077,18097,China Bank #8,Partnership #31268,True
C_001557,80D257050,1,491.89,P_0188,33389,First Bank of Columbus,Sole Proprietorship #9463,False
C_001558,80D257450,1,1449.66,P_0188,28800,National Bank of Montpelier,Sole Proprietorship #9026,False
C_001559,80D25DAA0,1,2653.85,P_0188,8798,National Bank of Arkadelphia,Partnership #1279,False
C_001560,80D281630,1,119.06,P_0190,113744,Savings Bank of Dallas,Partnership #7960,False
C_001561,80D2B38A0,1,194.64,P_0155,31600,Flagstone Credit Union,Partnership #6338,False
C_001562,80D2DC7D0,1,1417.75,P_0177,18324,Savings Bank of Topeka,Sole Proprietorship #1572,True
C_001563,80D2EDF30,1,114.14,P_0056,36909,Spain Bank #4004,Corporation #38534,False
C_001564,80D327360,1,678.0,P_0155,34071,Sappo Savings Bank,Sole Proprietorship #46996,False
C_001565,80D328960,1,7851.61,P_0045,221891,Savings Bank of Los Angeles,Sole Proprietorship #16595,True
C_001566,80D34F990,1,2793.92,P_0188,14077,Bank of Portland,Sole Proprietorship #12998,False
C_001567,80D3604E0,1,1087.44,P_0188,18902,Sea Bank,Sole Proprietorship #3710,False
C_001568,80D367460,1,3050.47,P_0188,701,First Bank of Springfield,Sole Proprietorship #3213,False
C_001569,80D36AD70,1,4015.69,P_0188,221691,First Bank of Laramie,Corporation #2057,False
C_001570,80D36B150,1,1689.6,P_0188,4866,First Bank of Los Angeles,Corporation #44442,False
C_001571,80D36CB40,1,3983.59,P_0188,124290,Savings Bank of Columbus,Partnership #12519,False
C_001572,80D36E3B0,1,4292.24,P_0188,127390,National Bank of Harrisburg,Sole Proprietorship #12591,False
C_001573,80D36E6C0,1,59.05,P_0155,336258,National Bank of Pittsburgh,Sole Proprietorship #8358,False
C_001574,80D3718D0,1,491.5,P_0188,235878,National Bank of Newport,Sole Proprietorship #16642,False
C_001575,80D372FB0,1,3693.58,P_0188,19746,First Bank of Tuscon,Sole Proprietorship #7277,False
C_001576,80D378200,1,2124.45,P_0188,1244,Bank of Arkadelphia,Partnership #5683,False
C_001577,80D42DCF0,1,16658.75,P_0106,215897,Heath Credit Union,Partnership #49069,True
C_001578,80D454600,1,10238.86,P_0104,13264,First Bank of Los Angeles,Partnership #50620,True
C_001579,80D45D750,1,48347.98,P_0044,3051,Acme Community Bank,Corporation #9078,True
C_001580,80D4AFD60,1,2743.61,P_0015,15447,National Bank of Philadelphia,Partnership #10550,True
C_001581,80D4F8460,1,2041.64,P_0154,14433,Bank of Springfield,Partnership #227,True
C_001582,80D519890,1,11300.38,P_0045,14387,Bank of Montpelier,Corporation #55468,True
C_001583,80D52AE50,1,4911.36,P_0183,410,Germany Bank #126,Partnership #28284,True
C_001584,80D551FF0,1,15492.23,P_0161,6276,National Bank of Tuscon,Corporation #51724,True
C_001585,80D578C50,1,14893.62,P_0117,29,Brazil Bank #10,Corporation #38824,True
C_001586,80D634110,1,1118595.75,P_0090,214615,Savings Bank of Bridgeport,Corporation #8790,True
C_001587,80D640E90,1,8906.1,P_0154,223645,National Bank of Seattle,Corporation #2887,True
C_001588,80D655A00,1,14793.78,P_0019,19535,First Bank of Tampa,Corporation #43736,True
