account_id,role,account_number,bank_name,entity_name,is_fraudulent
C_001975,CLIENT,81207D280,UK Bank #58,Sole Proprietorship #34754,True
C_001976,CLIENT,81207DF20,UK Bank #36,Partnership #35574,False
C_001977,CLIENT,81207F1C0,UK Bank #63,Partnership #35585,False
C_001978,CLIENT,8120853B0,UK Bank #13,Sole Proprietorship #34275,False
C_001979,CLIENT,812089B10,UK Bank #362,Corporation #32991,False
C_001980,CLIENT,81208AB90,UK Bank #1,Corporation #32908,False
C_001981,CLIENT,812090240,UK Bank #62,Corporation #32974,False
C_001982,CLIENT,8120A96C0,UK Bank #307,Corporation #32983,False
C_001983,CLIENT,8120A9800,UK Bank #686,Partnership #35567,False
C_001984,CLIENT,8120D4990,Saudi Arabia Bank #15,Corporation #46041,True
C_001985,CLIENT,8120D4990,Saudi Arabia Bank #15,Corporation #46041,True
C_001986,CLIENT,8120D49E0,Saudi Arabia Bank #8,Partnership #38226,True
C_001987,CLIENT,8120D49E0,Saudi Arabia Bank #8,Partnership #38226,True
C_001988,CLIENT,8120E16B0,Germany Bank #207,Corporation #27131,False
C_001989,CLIENT,8120E1CA0,Croatia Bank #546,Sole Proprietorship #23034,False
C_001990,CLIENT,8120E2D30,Spain Bank #66,Corporation #23783,False
C_001991,CLIENT,8120E2D80,France Bank #189,Sole Proprietorship #26832,False
C_001992,CLIENT,8120E3A00,Netherlands Bank #91,Partnership #27402,False
C_001993,CLIENT,8120E5700,France Bank #63,Partnership #28926,False
C_001994,CLIENT,8120E7DE0,Austria Bank #107,Sole Proprietorship #23867,False
C_001995,CLIENT,8120E8810,Greece Bank #180,Sole Proprietorship #28118,False
C_001996,CLIENT,812217950,Mountain Credit Union,Partnership #1408,False
C_001997,CLIENT,81221FA90,Savings Bank of Columbus,Sole Proprietorship #20152,False
C_001998,CLIENT,81223EDF0,India Bank #58,Corporation #31442,True
C_001999,CLIENT,812254EE0,India Bank #985,Partnership #33783,False
C_002000,CLIENT,81230E3E0,Hearthstone Community Bank,Corporation #8400,True
C_002001,CLIENT,81235E8B0,Israel Bank #6,Sole Proprietorship #45578,True
C_002002,CLIENT,81235EAA0,Saudi Arabia Bank #24,Partnership #38351,True
C_002003,CLIENT,81235EAA0,Saudi Arabia Bank #24,Partnership #38351,True
C_002004,CLIENT,81235EC40,Saudi Arabia Bank #16,Corporation #19043,True
C_002005,CLIENT,81235EE30,Saudi Arabia Bank #12,Corporation #36687,True
C_002006,CLIENT,81235EE30,Saudi Arabia Bank #12,Corporation #36687,True
C_002007,CLIENT,8123789D0,Israel Bank #6,Partnership #38357,True
C_002008,CLIENT,8123962F0,Saudi Arabia Bank #26,Sole Proprietorship #6432,True
C_002009,CLIENT,81243E2A0,Savings Bank of Detroit,Sole Proprietorship #11633,True
C_002010,CLIENT,8124B1D90,Hearthstone Credit Union,Corporation #4725,True
C_002011,CLIENT,812532CF0,Italy Bank #13,Corporation #27309,False
C_002012,CLIENT,812552D60,Finland Bank #0,Corporation #26628,False
C_002013,CLIENT,812556DC0,France Bank #28,Partnership #28849,False
C_002014,CLIENT,812557CC0,France Bank #656,Sole Proprietorship #51152,False
C_002015,CLIENT,812559500,Belgium Bank #345,Sole Proprietorship #29052,False
C_002016,CLIENT,81255A150,France Bank #372,Corporation #43406,False
C_002017,CLIENT,81255B210,Belgium Bank #258,Corporation #53692,False
C_002018,CLIENT,81255B300,Spain Bank #219,Sole Proprietorship #25428,False
C_002019,CLIENT,81256B170,Portugal Bank #2012,Partnership #29475,False
C_002020,CLIENT,8125A5920,Germany Bank #159,Sole Proprietorship #49324,False
C_002021,CLIENT,8125A59C0,Lithuania Bank #1764,Partnership #23929,False
C_002022,CLIENT,8125B2570,Germany Bank #951,Corporation #44649,False
C_002023,CLIENT,8125B3350,Netherlands Bank #500,Corporation #26436,False
C_002024,CLIENT,8125B64C0,Belgium Bank #345,Partnership #27709,False
C_002025,CLIENT,8125B94D0,Germany Bank #709,Corporation #27105,False
C_002026,CLIENT,8125BF8F0,Belgium Bank #258,Partnership #28933,False
C_002027,CLIENT,8125BFDA0,France Bank #54,Partnership #28695,False
C_002028,CLIENT,8125D3FD0,China Bank #1013,Individual #60,False
C_002029,CLIENT,812734DB0,Spain Bank #171,Corporation #27505,False
C_002030,CLIENT,8127352E0,France Bank #902,Corporation #24739,False
C_002031,CLIENT,812738D60,Belgium Bank #2607,Corporation #20590,False
C_002032,CLIENT,812738EF0,Portugal Bank #1692,Corporation #25108,False
C_002033,CLIENT,81273BFF0,France Bank #111,Partnership #27129,False
C_002034,CLIENT,81273D100,Spain Bank #363,Sole Proprietorship #27676,False
C_002035,CLIENT,81273DE50,France Bank #47,Corporation #24627,False
C_002036,CLIENT,81273F190,Netherlands Bank #131,Sole Proprietorship #50811,False
C_002037,CLIENT,8127451B0,Italy Bank #262,Partnership #27148,False
C_002038,CLIENT,8128BD2C0,Spain Bank #4653,Partnership #50746,False
C_002039,CLIENT,8128CBEB0,France Bank #5417,Sole Proprietorship #49354,False
C_002040,CLIENT,81291F8A0,Germany Bank #5489,Corporation #43377,False
C_002041,CLIENT,812989E20,France Bank #638,Sole Proprietorship #26052,True
C_002042,CLIENT,812A129E0,First Bank of the Valley,Partnership #702,True
C_002043,CLIENT,812A296C0,Sea Cooperative Bank,Partnership #15771,False
C_002044,CLIENT,812A60050,National Bank of Topeka,Partnership #6318,True
C_002045,CLIENT,812ACA800,Germany Bank #3856,Sole Proprietorship #22651,False
C_002046,CLIENT,812B0E720,Brownstone Thrift,Partnership #14772,False
C_002047,CLIENT,812B83980,Plateau Trust Bank,Partnership #9949,False
C_002048,CLIENT,812B83980,Plateau Trust Bank,Partnership #9949,False
C_002049,CLIENT,812B842D0,First Bank of Butte,Sole Proprietorship #3202,False
C_002050,CLIENT,812B84960,Bank of Fairfield,Corporation #11918,False
C_002051,CLIENT,812B85C90,First Bank of Butte,Sole Proprietorship #7756,False
C_002052,CLIENT,812B85DD0,The Pine Thrift,Corporation #6497,False
C_002053,CLIENT,812B86430,First Bank of Phoenix,Corporation #10534,False
C_002054,CLIENT,812B86520,Brownstone Credit Union,Corporation #52655,False
C_002055,CLIENT,812B87510,Plateau Trust Bank,Corporation #4880,False
C_002056,CLIENT,812B87560,National Bank of Watertown,Corporation #4346,False
C_002057,CLIENT,812B876A0,Plandor Trust Bank,Partnership #3816,False
C_002058,CLIENT,812B87740,National Bank of Montpelier,Partnership #1669,False
C_002059,CLIENT,812B90D60,Brownstone Bancorp,Sole Proprietorship #2953,False
C_002060,CLIENT,812BB1FE0,National Bank of Tuscon,Corporation #839,False
C_002061,CLIENT,812BB2030,Savings Bank of Huron,Sole Proprietorship #20747,False
C_002062,CLIENT,812BB3800,Oasis Bank,Partnership #7046,False
C_002063,CLIENT,812BB3990,Sea Community Bank,Partnership #20956,False
C_002064,CLIENT,812BB3990,Sea Community Bank,Partnership #20956,False
C_002065,CLIENT,812BB5D10,Savings Bank of Tampa,Partnership #3327,False
C_002066,CLIENT,812BB5D10,Savings Bank of Tampa,Partnership #3327,False
C_002067,CLIENT,812C17390,Lithuania Bank #5114,Corporation #52016,False
C_002068,CLIENT,812D06150,Switzerland Bank #8,Partnership #46999,True
C_002069,CLIENT,812D1A410,Saudi Arabia Bank #4,Corporation #7852,True
C_002070,CLIENT,812D1A410,Saudi Arabia Bank #4,Corporation #7852,True
C_002071,CLIENT,812D1A650,Saudi Arabia Bank #19,Partnership #38434,True
C_002072,CLIENT,812D1A650,Saudi Arabia Bank #19,Partnership #38434,True
C_002073,CLIENT,812D1AC00,Saudi Arabia Bank #26,Partnership #605,True
C_002074,CLIENT,812D1AC00,Saudi Arabia Bank #26,Partnership #605,True
C_002075,CLIENT,812D1B280,Saudi Arabia Bank #27,Sole Proprietorship #47477,True
C_002076,CLIENT,812D1B280,Saudi Arabia Bank #27,Sole Proprietorship #47477,True
C_002077,CLIENT,812D3B2E0,Savings Bank of the Valley,Sole Proprietorship #5703,False
C_002078,CLIENT,812DE68E0,Bank of Newbury,Corporation #8197,False
C_002079,CLIENT,812F2CC20,First Bank of Indianapolis,Partnership #17462,False
C_002080,CLIENT,812F30330,Regents Trust Bank,Sole Proprietorship #17831,False
C_002081,CLIENT,8130DE600,National Bank of Watertown,Partnership #7293,False
C_002082,CLIENT,8130DF780,Savings Bank of Laramie,Sole Proprietorship #17836,False
C_002083,CLIENT,8130E1350,Spruce Bank,Partnership #12672,False
C_002084,CLIENT,8130E28E0,National Bank of Detroit,Partnership #3865,False
C_002085,CLIENT,8130E2A70,National Bank of Watertown,Partnership #4116,False
C_002086,CLIENT,8130E5E00,Arbor Cooperative Bank,Partnership #2820,False
C_002087,CLIENT,8130E5E50,Bank of Cleveland,Partnership #12474,False
C_002088,CLIENT,8130E71F0,Savings Bank of Los Angeles,Sole Proprietorship #14933,False
C_002089,CLIENT,8131F0060,Germany Bank #4212,Partnership #28350,False
C_002090,CLIENT,8132EDFB0,Savings Bank of Huron,Partnership #7809,False
C_002091,CLIENT,8133065F0,France Bank #5084,Corporation #25324,False
C_002092,CLIENT,8134D5C80,Finland Bank #5379,Partnership #23520,False
C_002093,CLIENT,8135031E0,Bank of Providence,Partnership #22434,False
C_002094,CLIENT,813503230,First Bank of the West,Sole Proprietorship #21345,False
C_002095,CLIENT,813508BC0,Willows Community Bank,Partnership #10917,False
C_002096,CLIENT,8135093E0,Arbor Savings Bank,Sole Proprietorship #49211,False
C_002097,CLIENT,813510DE0,Bank of Boston,Corporation #8575,False
C_002098,CLIENT,813511D30,Bank of Arkadelphia,Partnership #22436,False
C_002099,CLIENT,813513070,Plateau Credit Union,Partnership #7187,False
C_002100,CLIENT,813513820,Willows Thrift,Partnership #22437,False
C_002101,CLIENT,813516530,Acme Bank,Sole Proprietorship #2985,False
C_002102,CLIENT,8135AB3B0,National Bank of Lacrosse,Sole Proprietorship #13119,False
C_002103,CLIENT,8135B0B20,Bank of Miami,Partnership #18797,False
C_002104,CLIENT,8135B3A50,National Bank of the Valley,Sole Proprietorship #6967,False
C_002105,CLIENT,8135B42F0,Bank of Arkadelphia,Partnership #11272,False
C_002106,CLIENT,8135B4A20,Acme Federal Bank,Corporation #17135,False
C_002107,CLIENT,8135B5690,Willows Bancorp,Partnership #11561,False
C_002108,CLIENT,8135B8B00,Capital Thrift,Sole Proprietorship #803,False
C_002109,CLIENT,8135B99C0,Savings Bank of Harrisburg,Sole Proprietorship #21402,False
C_002110,CLIENT,8135BDF30,Savings Bank of Dallas,Corporation #14262,False
C_002111,CLIENT,8138F6720,Savings Bank of Laramie,Corporation #7365,False
C_002112,CLIENT,8138F8560,National Bank of Los Angeles,Sole Proprietorship #7573,False
C_002113,CLIENT,8139C2290,Flagstone Federal Bank,Corporation #1748,False
C_002114,CLIENT,8139C2F00,Desert Cooperative Bank,Corporation #6911,False
C_002115,CLIENT,813A083E0,National Bank of Montpelier,Partnership #1178,False
C_002116,CLIENT,813A11180,Future Thrift,Sole Proprietorship #21574,False
C_002117,CLIENT,813A115E0,Savings Bank of Milford,Sole Proprietorship #12995,False
C_002118,CLIENT,813A42340,Mountain Bank,Partnership #1026,False
C_002119,CLIENT,813A43510,First Bank of Springfield,Partnership #16103,False
C_002120,CLIENT,813A43B20,National Bank of Albany,Corporation #16527,False
C_002121,CLIENT,813A59030,Spruce Cooperative Bank,Sole Proprietorship #1948,False
C_002122,CLIENT,813ABDC10,Bank of Cleveland,Corporation #19623,False
C_002123,CLIENT,813AC0530,First Bank of the West,Partnership #5416,False
C_002124,CLIENT,813AC7DC0,First Bank of Boston,Sole Proprietorship #336,False
C_002125,CLIENT,813ACFB00,National Bank of Arkadelphia,Partnership #414,False
C_002126,CLIENT,813AD1040,Brownstone Credit Union,Sole Proprietorship #2291,False
C_002127,CLIENT,813AD3CA0,Bank of Billings,Sole Proprietorship #20060,False
C_002128,CLIENT,813AD4FE0,Bank of Portsmouth,Corporation #3792,False
C_002129,CLIENT,813AD8120,First Bank of Harrisburg,Partnership #12272,False
C_002130,CLIENT,813AD8340,Savings Bank of Butte,Sole Proprietorship #6980,False
C_002131,CLIENT,813ADBA30,First Bank of Phoenix,Corporation #40225,False
C_002132,CLIENT,813ADBE70,First Bank of Hartford,Partnership #14219,False
C_002133,CLIENT,813ADD7D0,Savings Bank of Fairfield,Corporation #13723,False
C_002134,CLIENT,813AE0E60,Desert Thrift,Corporation #12291,False
C_002135,CLIENT,813B02360,National Bank of the East,Sole Proprietorship #10317,False
C_002136,CLIENT,813B06360,Savings Bank of Los Angeles,Partnership #10810,False
C_002137,CLIENT,813B9CF80,Bank of Fort Wayne,Corporation #15021,False
C_002138,CLIENT,813EFDDB0,Bank of Lincoln,Partnership #14823,False
C_002139,CLIENT,814365060,Savings Bank of Los Angeles,Sole Proprietorship #5264,False
C_002140,CLIENT,8145E1550,Sunrise Bank,Sole Proprietorship #13000,False
C_002141,CLIENT,8147F2400,Italy Bank #392,Corporation #28212,False
C_002142,CLIENT,8147F48E0,France Bank #2421,Partnership #42824,False
C_002143,CLIENT,8147F7A50,Spain Bank #758,Sole Proprietorship #27824,False
C_002144,CLIENT,8147FB1D0,France Bank #173,Corporation #27135,False
C_002145,CLIENT,814804BF0,Italy Bank #1091,Corporation #25439,False
C_002146,CLIENT,8148053B0,Germany Bank #124,Corporation #26430,False
C_002147,CLIENT,814807990,France Bank #173,Partnership #28717,False
C_002148,CLIENT,814807A80,Italy Bank #49,Sole Proprietorship #27651,False
C_002149,CLIENT,8148087D0,Italy Bank #587,Corporation #48801,False
C_002150,CLIENT,814809FA0,Italy Bank #17,Sole Proprietorship #41057,False
C_002151,CLIENT,81480A090,Spain Bank #9,Sole Proprietorship #25101,False
C_002152,CLIENT,8148451D0,France Bank #1368,Partnership #29576,False
C_002153,CLIENT,81484A710,Italy Bank #1395,Partnership #27344,False
C_002154,CLIENT,81484C660,France Bank #30,Corporation #24321,False
C_002155,CLIENT,81484CB60,France Bank #102,Corporation #21585,False
C_002156,CLIENT,81484CE20,Netherlands Bank #127,Sole Proprietorship #26588,False
C_002157,CLIENT,814965B00,Saudi Arabia Bank #19,Partnership #16,True
C_002158,CLIENT,814965B00,Saudi Arabia Bank #19,Partnership #16,True
